Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Hungary,HUN,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,18.10000038,18.39999962,19,20,22.60000038,23.29999924,23.70000076,24.10000038,25.79999924,26.79999924,26.70000076,28.10000038,29.20000076,29.5,30
Hungary,HUN,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,14.60000038,14.69999981,14.80000019,16.10000038,17.60000038,17.60000038,17.70000076,17.79999924,18.70000076,18.89999962,19.10000038,20.29999924,20.79999924,21,21.39999962
Hungary,HUN,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.43796158,48.44477081,48.44924927,48.4861412,48.44361115,48.27539063,48.28763962,48.24145126,48.31830978,48.39439011,48.41289139,48.45124817,48.4109993,48.36431885,48.41279984
Hungary,HUN,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,84.92420959,86.15384674,85.71305847,84.26011658,95.89147186,95.94954681,96.01280975,96.01319885,95.89894867,96.05476379,95.8936615,95.7947464,95.68888092,95.58482361,96.95036316
Hungary,HUN,Pupil-teacher ratio in pre-primary education (headcount basis),SE.PRE.ENRL.TC.ZS,11.59039974,11.01922035,10.47319984,9.619990349,10.40137005,10.57956982,10.65804005,10.6853199,10.79644012,10.87946987,10.91983032,11.10840034,11.19462967,11.1352396,12.82367992
Hungary,HUN,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,10.70923996,10.53831005,10.2773304,9.588430405,10.47323036,10.44291019,10.24785995,10.05515957,10.41765976,10.49666023,10.57857037,10.53921986,10.48050976,10.40281963,11.24359989
Hungary,HUN,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,9.843239784,10.67704964,10.86448002,10.96142006,9.85161972,9.941349983,9.858240128,9.83302021,10.22321987,10.32898045,10.19559002,10.02931023,10.0396204,10.4802599,10.90330982
Hungary,HUN,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.981490016,0.98210001,0.982630014,0.984799981,0.984489977,0.979910016,0.982850015,0.982159972,0.986280024,0.989859998,0.990419984,0.991349995,0.989250004,0.986989975,0.988600016
Hungary,HUN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.998950005,0.99891001,0.99879998,0.99563998,0.988349974,0.98672998,0.988129973,0.989740014,0.984189987,0.987600029,0.98597002,0.982729971,0.982659996,0.997690022,0.997950017
Hungary,HUN,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,100.1808319,99.32102203,98.15245056,97.36235046,96.7040329,97.06681824,98.52126312,98.56758118,100.8107529,101.6583405,101.5780716,100.656601,99.74407959,99.40070343,100.9148865
Hungary,HUN,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,87.51992035,88.10159302,88.3792572,87.96331787,87.93401337,88.35133362,89.67775726,89.34662628,91.24211121,92.35813904,92.65206146,91.95600128,90.68958282,90.06195831,90.02529907
Hungary,HUN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,102.0706711,101.1310577,99.88768005,98.8650589,98.2274704,99.05705261,100.2400513,100.3584137,102.2132874,102.7002335,102.5606613,101.535202,100.8278198,100.7114182,102.0783386
Hungary,HUN,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,88.15647125,89.1539917,89.94242096,89.29251862,89.36569214,90.20754242,91.18559265,90.93235779,92.69242096,93.47499847,93.66676331,93.07528687,91.9371109,91.60054779,91.47618866
Hungary,HUN,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.007809997,1.007179976,1.006510019,1.000519991,0.990170002,0.989839971,0.990540028,0.993070006,0.983439982,0.986750007,0.984120011,0.978980005,0.979719996,1.002300024,1.002230048
Hungary,HUN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,96.56555939,98.86528778,100.4737396,102.2703094,95.45552826,95.68428802,95.44390869,95.72962189,95.78842163,97.21788025,99.11557007,99.67447662,100.7912827,108.3263397,107.1066818
Hungary,HUN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,85.4285202,87.66087341,89.01068878,90.46829224,88.98419952,89.76780701,89.81645203,89.86598969,89.79754639,90.42147064,91.52871704,91.69953156,92.12532806,92.45546722,92.12480927
Hungary,HUN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,95.81745911,98.16030884,99.82424164,102.2176666,96.40364838,96.66616058,96.35540771,96.39723969,97.4016037,98.52359772,100.7152328,101.8149796,102.8779373,108.0775833,106.8680725
Hungary,HUN,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,84.76374817,87.27229309,89.060112,90.67806244,90.39523315,90.08992004,90.00871277,89.95938873,90.54241943,90.96244049,91.88366699,92.32541656,92.64723969,92.84803009,92.26244354
Hungary,HUN,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.224570036,1.27105999,1.294100046,1.367869973,1.396669984,1.461320043,1.463660002,1.455629945,1.434290051,1.36958003,1.354300022,1.320379972,1.300989985,1.284000039,1.287299991
Hungary,HUN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,39.65467072,44.55287933,50.4240303,60.61734009,70.3529129,77.59934998,80.63855743,80.12787628,76.24002075,71.5508728,69.67089081,67.92173767,67.80661011,64.27391815,60.03271866
Hungary,HUN,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,32.38243103,35.05168152,38.96466064,44.31509018,50.37202072,53.10214996,55.09371185,55.04690933,53.15512085,52.24285126,51.44417191,51.44121933,52.11909103,50.05770874,46.63442993
Hungary,HUN,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.11059952,49.10430145,49.11486816,48.97954178,48.71963882,48.69868088,48.69031906,48.74338913,48.47676086,48.52922058,48.4262619,48.25716019,48.26044846,48.81196976,48.79058075
Hungary,HUN,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,71.0437088,72.35875702,73.28881073,73.85061646,71.12758636,71.20036316,71.39531708,71.37866974,71.4707489,71.33100128,70.96755981,71.17597961,71.02487946,70.68733978,70.9764328
Hungary,HUN,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,46777,46475,46497,48393,42643,41230,40580,39706,37844,37108,36675,36716,36719,..,34955
Hungary,HUN,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,101781,94359,93283,93964,97775,96588,96250,95324,90423,88430,88749,88003,86098,84994,78674
Hungary,HUN,"Teachers in secondary education, female (number)",SE.SEC.TCHR.FE,72309,68277,68366,69393,69545,68771,68718,68041,64626,63078,62983,62637,61151,60080,55840
Hungary,HUN,Unemployment with primary education (% of total unemployment),SL.UEM.PRIM.ZS,32.29999924,36.09999847,35.59999847,34.40000153,32.90000153,30.29999924,32.59999847,33.29999924,34.20000076,31.5,30.39999962,30.10000038,28.89999962,28.89999962,30.5
Hungary,HUN,"Unemployment with primary education, female (% of female unemployment)",SL.UEM.PRIM.FE.ZS,32.79999924,34.5,34.79999924,34.40000153,30.10000038,28.39999962,31.79999924,31.29999924,32.29999924,31.79999924,30.5,30.79999924,29.79999924,28.5,30.5
Hungary,HUN,"Unemployment with primary education, male (% of male unemployment)",SL.UEM.PRIM.MA.ZS,31.89999962,37.09999847,36.20000076,34.40000153,35.29999924,32.09999847,33.40000153,35.09999847,35.90000153,31.20000076,30.29999924,29.39999962,28.10000038,29.20000076,30.60000038
Hungary,HUN,Unemployment with secondary education (% of total unemployment),SL.UEM.SECO.ZS,64.30000305,60.40000153,59.20000076,61.40000153,59.59999847,62.09999847,60.20000076,58.90000153,58.09999847,59.90000153,60.29999924,60.70000076,61.09999847,61.59999847,59.09999847
Hungary,HUN,"Unemployment with secondary education, female (% of female unemployment)",SL.UEM.SECO.FE.ZS,63.20000076,60.40000153,57,60.29999924,59,62.09999847,60.20000076,58.79999924,57.70000076,57,58.79999924,58,57.29999924,59.09999847,56.5
Hungary,HUN,"Unemployment with secondary education, male (% of male unemployment)",SL.UEM.SECO.MA.ZS,65,60.40000153,60.70000076,62.20000076,60.09999847,62.20000076,60.20000076,59,58.59999847,62.20000076,61.59999847,63,64.19999695,63.70000076,61.5
Hungary,HUN,Unemployment with tertiary education (% of total unemployment),SL.UEM.TERT.ZS,3.5,3.5,5.099999905,4.199999809,7.5,7.5,7.199999809,7.800000191,7.599999905,8.699999809,9.300000191,9.199999809,10,9.5,10.30000019
Hungary,HUN,"Unemployment with tertiary education, female (% of female unemployment)",SL.UEM.TERT.FE.ZS,4,5.099999905,8.199999809,5.300000191,10.89999962,9.600000381,8,9.899999619,10,11.19999981,10.69999981,11.19999981,12.89999962,12.5,13
Hungary,HUN,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,3.200000048,2.5,3.099999905,3.400000095,4.599999905,5.699999809,6.400000095,5.900000095,5.5,6.599999905,8.100000381,7.599999905,7.599999905,7.099999905,7.900000095
Ireland,IRL,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,449638,443617,445947,447618,450413,454060,461588,475836,486921,498838,506400,511466,518223,527768,..
Ireland,IRL,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,338247,328424,323043,320620,320560,317337,313479,316015,318382,326543,336464,331047,340829,..,..
Ireland,IRL,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,33.29999924,31,31,29.89999962,29.10000038,27.79999924,26,24.79999924,23.5,21,19.29999924,18.70000076,17.89999962,16.60000038,16
Ireland,IRL,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,25.39999962,23.60000038,23,21.79999924,20.60000038,20,18.5,17.79999924,16.5,14.5,13.30000019,13.10000038,12.19999981,11,10.30000019
Ireland,IRL,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,38.70000076,36,36.70000076,35.59999847,35.20000076,33.5,31.5,30.10000038,28.79999924,26,24.10000038,23.29999924,22.60000038,21.20000076,20.70000076
Ireland,IRL,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,40.09999847,39.79999924,39,38.90000153,38.5,38.79999924,38.09999847,38.09999847,38.09999847,38.5,38.29999924,38.5,38.40000153,37.90000153,38.59999847
Ireland,IRL,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,44,43.20000076,41.70000076,42.09999847,41.20000076,40.70000076,39.29999924,38.59999847,38.29999924,38.40000153,37.59999847,37.29999924,37,36.09999847,37.20000076
Ireland,IRL,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,37.5,37.40000153,37.09999847,36.5,36.59999847,37.40000153,37.29999924,37.70000076,38,38.5,39,39.40000153,39.59999847,39.29999924,39.79999924
Ireland,IRL,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,23.5,25.29999924,27,29.20000076,30.5,30.79999924,32.09999847,33.20000076,34.70000076,37.09999847,38.90000153,39.90000153,41.5,42.79999924,42.09999847
Ireland,IRL,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,28.10000038,30.20000076,32.5,34.20000076,36.29999924,37,39.20000076,40.40000153,41.90000153,43.90000153,46.20000076,47,48.59999847,50.20000076,49.40000153
Ireland,IRL,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,20.39999962,21.79999924,23,25.70000076,26.29999924,26.20000076,27,27.89999962,29.20000076,31.70000076,33.20000076,34.20000076,35.59999847,36.70000076,36.20000076
Ireland,IRL,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.49367905,48.50490189,48.53961945,48.48107147,48.4797287,48.50217819,48.48522949,48.53982925,48.74486923,48.81605148,48.8110199,48.71995163,48.82588959,48.74679947,..
Ireland,IRL,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,..,..,..,..,83.37770081,84.1241684,84.66068268,84.0446167,84.46427917,84.66194916,84.87657166,84.91536713,84.89478302,..,..
Ireland,IRL,Pupil-teacher ratio in pre-primary education (headcount basis),SE.PRE.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,..,20.28890991,19.40671921,18.67252922,18.16768074,17.86511993,17.20224953,15.93984032,15.86217022,15.81153011,15.80375957,15.57069016,16.06045914,..,..
Ireland,IRL,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99247998,0.993539989,0.995500028,0.993849993,0.993939996,0.993740022,0.990279973,0.992389977,1.000249982,1.002920032,1.003149986,1.000869989,1.006379962,1.005249977,..
Ireland,IRL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.029710054,1.032559991,1.035019994,1.032179952,1.029170036,1.034629941,1.02658999,1.024350047,1.025110006,1.023259997,1.019580007,1.011520028,1.012459993,..,..
Ireland,IRL,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,103.1652832,103.5879517,105.8499298,106.6330566,106.781723,106.3420181,106.1921082,107.5875397,108.0415878,108.0872498,106.9617615,105.2545776,103.9761505,103.1377869,..
Ireland,IRL,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..,94.9986496,99.13452148,95.09140015,94.97009277,..
Ireland,IRL,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,103.9466095,104.2619171,106.3286819,107.2929688,107.4324112,107.0120697,107.2349472,108.4130325,108.0150375,107.7720795,106.6257324,105.1635513,103.3169403,102.5993271,..
Ireland,IRL,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,..,..,..,..,..,..,..,..,..,..,95.18605804,99.36528015,94.96159363,94.86736298,..
Ireland,IRL,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.081359982,1.087700009,1.092260003,1.088250041,1.080739975,1.096060038,1.082550049,1.074370027,1.06419003,1.054939985,1.044579983,1.027920008,1.02125001,..,..
Ireland,IRL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,103.4273071,103.1121902,105.5092316,108.5256729,111.8159332,114.6983109,115.1984406,117.0402298,118.5665665,122.1763,126.2211533,123.8156509,127.4520111,..,..
Ireland,IRL,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,88.00984955,87.86165619,89.91481018,92.02789307,94.54606628,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,95.64565277,94.79837799,96.59674072,99.72457886,103.4621735,104.6462784,106.4141922,108.9380722,111.4145737,115.8135223,120.8342285,120.4531403,124.7995834,..,..
Ireland,IRL,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,83.07411194,82.3985672,84.07805634,86.10249329,88.94944,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.228240013,1.261459947,1.279690027,1.308590055,1.279289961,1.264780045,1.274690032,1.267689943,1.211269975,1.190719962,1.116250038,1.088840008,1.062950015,1.057060003,..
Ireland,IRL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,51.0785408,53.30160141,56.13172913,58.30326843,60.44136047,60.71506882,62.47426987,64.77458191,60.66218185,62.91154861,66.54444885,68.60391235,69.72743988,75.23703003,..
Ireland,IRL,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,41.58692169,42.25376892,43.86365128,44.55440903,47.24584961,48.00439072,49.01131821,51.09643173,50.08150864,52.83467102,59.61418915,63.00645065,65.59815216,71.17562103,..
Ireland,IRL,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.63962173,50.77339172,50.95483017,50.87424088,50.66632843,50.97135925,50.63816071,50.56341934,50.37501907,50.15602875,49.88201141,49.46125031,49.30155945,..,..
Ireland,IRL,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,..,21865,22979,23972,24792,25416,26833,29852,30697,31549,32043,32848,32267,..,..
Ireland,IRL,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Teachers in secondary education, female (number)",SE.SEC.TCHR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Unemployment with primary education (% of total unemployment),SL.UEM.PRIM.ZS,61,53.40000153,49.20000076,46.40000153,48.40000153,45,39.40000153,39.20000076,36.29999924,29.79999924,29.5,29.5,30,26.39999962,26.89999962
Ireland,IRL,"Unemployment with primary education, female (% of female unemployment)",SL.UEM.PRIM.FE.ZS,49.40000153,41.5,37.29999924,32.70000076,36.20000076,32.79999924,29.89999962,28.5,24.39999962,18.60000038,18.89999962,19.70000076,19.60000038,17.5,17.70000076
Ireland,IRL,"Unemployment with primary education, male (% of male unemployment)",SL.UEM.PRIM.MA.ZS,68.69999695,61.09999847,56.20000076,54.59999847,55.09999847,52.70000076,45.90000153,46.09999847,42.20000076,34.59999847,34.29999924,34.29999924,35.20000076,31.60000038,32.29999924
Ireland,IRL,Unemployment with secondary education (% of total unemployment),SL.UEM.SECO.ZS,27.79999924,32.5,33.70000076,33.40000153,33.40000153,34.70000076,36.20000076,36.90000153,39,43.90000153,44.70000076,45.70000076,46,46.70000076,46.29999924
Ireland,IRL,"Unemployment with secondary education, female (% of female unemployment)",SL.UEM.SECO.FE.ZS,36.09999847,41.09999847,43.70000076,43.5,39.5,41.29999924,41.29999924,41.70000076,41.29999924,43.90000153,45.5,46.5,47,47.20000076,47.79999924
Ireland,IRL,"Unemployment with secondary education, male (% of male unemployment)",SL.UEM.SECO.MA.ZS,22.29999924,27,27.89999962,27.29999924,30.10000038,30.5,32.70000076,33.70000076,37.90000153,43.90000153,44.29999924,45.29999924,45.5,46.40000153,45.40000153
Ireland,IRL,Unemployment with tertiary education (% of total unemployment),SL.UEM.TERT.ZS,9.5,11.39999962,14.39999962,17.5,15.80000019,17.39999962,19.29999924,19.60000038,20.29999924,22.10000038,22,21.39999962,21.39999962,23.70000076,24.20000076
Ireland,IRL,"Unemployment with tertiary education, female (% of female unemployment)",SL.UEM.TERT.FE.ZS,12.89999962,15.10000038,15.89999962,21.10000038,22.29999924,22.89999962,24,25.70000076,29.60000038,33.70000076,32.20000076,30.79999924,31,32.09999847,31.89999962
Ireland,IRL,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,7.300000191,9,13.5,15.39999962,12.30000019,13.80000019,16.20000076,15.60000038,15.69999981,17.20000076,17.39999962,16.79999924,16.60000038,18.79999924,19.70000076
Italy,ITA,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,2836333,2810337,2789880,2778877,2768386,2771247,2790254,2820150,2830056,2819193,2822146,2827564,2818734,2860957,..
Italy,ITA,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,4404331,4473362,4515802,4528300,4505699,4507408,4531571,4553163,4575124,4575921,4626426,4630305,4572722,4594302,..
Italy,ITA,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,45.20000076,46.59999847,45.79999924,43.40000153,41.40000153,39.79999924,38.59999847,37.70000076,36.79999924,35.90000153,35,34.59999847,34,33.29999924,33.5
Italy,ITA,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,37.29999924,39.09999847,38.40000153,36.40000153,33.90000153,32.09999847,30.79999924,29.79999924,28.89999962,28.29999924,27.29999924,26.79999924,26.70000076,26.20000076,26.79999924
Italy,ITA,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,50.20000076,51.40000153,50.5,48,46.40000153,45,43.90000153,43,42.29999924,41.20000076,40.40000153,40.09999847,39.29999924,38.5,38.5
Italy,ITA,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,42.09999847,40.20000076,40.59999847,42.5,43.90000153,44.70000076,45.40000153,45.59999847,45.59999847,46.40000153,47,47.09999847,47.09999847,47.09999847,47.20000076
Italy,ITA,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,48.20000076,45.59999847,45.70000076,47.09999847,48.59999847,49.29999924,49.59999847,49.40000153,49.20000076,49.5,50.20000076,50.29999924,49.79999924,49.40000153,48.90000153
Italy,ITA,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,38.29999924,36.70000076,37.40000153,39.5,40.70000076,41.59999847,42.59999847,43,43.20000076,44.20000076,44.79999924,44.79999924,45.20000076,45.5,45.90000153
Italy,ITA,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,11.39999962,12.10000038,12.5,12.80000019,13.5,14.5,15.10000038,15.80000019,16.70000076,16.89999962,17.10000038,17.39999962,18.10000038,18.79999924,19.29999924
Italy,ITA,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,13.39999962,14.39999962,15,15.39999962,16.5,17.89999962,18.89999962,19.89999962,21.20000076,21.60000038,21.79999924,22,22.89999962,23.70000076,24.29999924
Italy,ITA,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,10.19999981,10.69999981,10.89999962,11.10000038,11.5,12.19999981,12.5,12.89999962,13.5,13.5,13.80000019,14.10000038,14.60000038,15.10000038,15.5
Italy,ITA,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.6241188,48.47026825,48.14490128,48.40724945,48.44501114,48.3182106,48.31557083,48.31845856,48.3237114,48.33818817,48.38446045,48.3187294,48.38069153,48.4342804,..
Italy,ITA,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,94.77295685,94.80917358,95.25891876,95.28579712,95.37445068,95.55140686,95.67854309,95.25215149,..,..,..,..,..,95.94085693,..
Italy,ITA,Pupil-teacher ratio in pre-primary education (headcount basis),SE.PRE.ENRL.TC.ZS,13.0197401,12.77768993,12.71833992,12.09280014,12.40810013,12.31632042,12.37337017,11.62129974,..,..,..,..,..,12.70433998,..
Italy,ITA,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,10.95841026,10.69890976,10.59095955,10.82750034,10.61623955,10.49472046,10.55403042,10.32594967,..,..,..,..,..,12.03423023,..
Italy,ITA,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,10.45421982,10.1398201,10.24765015,10.57577038,10.80443954,10.54004002,10.61699963,10.10114956,..,..,..,..,..,11.37547016,..
Italy,ITA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.999379992,0.993369997,0.980729997,0.991720021,0.993929982,0.989149988,0.988430023,0.988330007,0.988059998,0.988080025,0.989610016,0.987209976,0.989220023,0.991419971,..
Italy,ITA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.976639986,0.983720005,0.971599996,0.981109977,0.994149983,0.991649985,0.990480006,0.989139974,0.988650024,0.989300013,0.987559974,0.983560026,0.983919978,0.984889984,..
Italy,ITA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,102.8345566,101.8829422,100.5122223,100.7547684,100.6810379,100.8787384,101.879303,102.8922119,102.9706268,102.0826263,101.5953369,100.9943085,100.2960968,101.4430695,..
Italy,ITA,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,98.51042938,98.58783722,98.51824188,98.29016876,98.48401642,98.03616333,97.97071075,97.87197113,97.59088898,96.95989227,97.03177643,96.44355011,96.73486328,97.21755219,..
Italy,ITA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,102.8986511,102.5625076,102.4873505,101.5959015,101.2959671,101.9854813,103.0720901,104.1075974,104.2150116,103.3140488,102.6621475,102.3031006,101.3894119,102.3212585,..
Italy,ITA,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.56918335,98.9302063,98.92405701,98.87934113,98.95407104,99.01171875,99.03672028,99.05651093,98.85185242,98.19803619,98.13468933,97.76023102,97.79959869,98.04386902,..
Italy,ITA,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.962409973,0.977760017,0.966030002,0.974680007,0.994289994,0.993200004,0.991750002,0.989629984,0.989000022,0.990040004,0.986310005,0.981350005,0.980669975,0.980840027,..
Italy,ITA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,90.66903687,94.28346252,95.56182098,96.88874054,97.74929047,97.94483948,98.60134125,99.09384155,99.79209137,100.2001495,101.4888535,101.6746063,100.6586685,101.3814163,..
Italy,ITA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,85.18318176,88.81623077,90.21531677,91.10195923,92.48426056,92.4138031,93.12225342,92.9383316,94.88008118,94.71920013,95.84236908,94.01113129,93.82788086,95.28124237,..
Italy,ITA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,94.21009827,96.42797089,98.9223175,99.40576172,98.31031799,98.61567688,99.42202759,100.1319275,100.9018173,101.208168,102.8977966,103.607193,102.6426468,103.3618927,..
Italy,ITA,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,87.21968842,86.43412018,89.33058929,89.62914276,90.52178192,90.51303101,91.71504974,91.48262024,94.16790771,94.06429291,95.57074738,93.44615936,93.4697876,95.36934662,..
Italy,ITA,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.294589996,1.323619962,1.33999002,1.343539953,1.345039964,1.367939949,1.391589999,1.406319976,1.415750027,1.429710031,1.425660014,1.428369999,1.419749975,1.395259976,..
Italy,ITA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,55.81808853,59.72314072,63.12350082,66.88864136,71.15435028,74.32662964,76.86296844,78.16133118,78.20156097,78.95999146,78.14745331,78.18431091,76.63713837,74.22509766,..
Italy,ITA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,43.11655045,45.1208992,47.10752106,49.78530121,52.90113831,54.33457947,55.23387146,55.57868958,55.23667145,55.22806931,54.814991,54.73683167,53.97941971,53.19802094,..
Italy,ITA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,47.77236176,48.13616943,47.82104874,48.0196991,48.48804092,48.43606186,48.38953018,48.34228134,48.33280945,48.36779022,48.28044128,48.15354156,48.1652298,48.18696976,..
Italy,ITA,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,64.69117737,64.82926941,65.38043213,65.15062714,66.33638763,66.36470032,66.68869019,67.39129639,..,..,..,..,..,71.55774689,..
Italy,ITA,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,258827,262675,263421,256650,260769,264061,264378,273113,..,..,..,..,..,237735,..
Italy,ITA,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,421297,441168,440667,428177,417023,427646,426822,450757,..,..,..,..,..,403878,..
Italy,ITA,"Teachers in secondary education, female (number)",SE.SEC.TCHR.FE,272542,286006,288110,278960,276638,283806,284642,303771,..,..,..,..,..,289006,..
